,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
7430,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,2,4,2,2,4,2,1,4,2,2,9,0,0,2,0,0,5,0,0,5,2,2,5,0,0,4,5,8,7,5,5,13,0,0,3
7431,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,2,4,2,2,4,2,1,4,2,1,8,0,0,2,0,0,6,0,0,5,2,2,4,0,0,4,5,7,7,6,5,14,0,0,3
7432,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,2,4,2,2,4,2,1,5,2,1,8,0,0,2,1,1,6,0,0,4,2,2,4,0,0,4,5,6,7,6,5,14,0,0,3
7433,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,2,3,1,1,4,2,1,6,2,1,8,0,0,2,2,2,6,0,0,4,2,2,4,0,0,4,5,6,8,5,5,13,0,0,3
7434,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,2,2,0,0,3,1,1,5,2,1,7,0,0,2,2,2,6,0,0,4,1,1,3,1,0,4,5,6,8,4,5,13,0,0,2
7435,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,2,2,0,0,3,0,1,4,2,1,6,0,0,2,2,2,6,0,0,4,0,0,3,2,0,4,5,6,8,4,5,13,0,0,2
7436,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,2,2,0,0,3,0,1,4,2,1,6,0,0,1,2,2,6,0,0,4,0,0,3,2,0,4,5,6,8,4,6,14,0,0,2
7437,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,2,2,0,0,3,0,1,4,2,0,6,0,0,0,2,2,5,0,0,4,0,0,3,2,0,4,5,6,8,4,7,15,0,0,2
7438,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,2,2,0,0,3,0,1,4,2,0,5,0,0,0,2,2,5,0,0,4,0,1,4,2,0,3,5,6,9,4,7,16,0,0,2
7439,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,2,2,0,0,3,0,1,4,2,0,5,0,0,0,2,3,6,0,0,4,0,2,4,2,0,2,5,5,9,4,7,17,0,0,2
7440,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,2,3,0,0,3,0,1,4,2,0,5,0,0,0,2,3,6,0,0,4,0,2,3,2,0,3,5,4,8,4,7,18,0,0,2
7441,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,2,4,0,0,3,0,1,4,2,0,5,0,0,1,2,3,7,0,0,4,0,2,3,2,0,4,5,4,8,3,7,18,0,0,2
7442,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,2,4,0,0,3,0,1,4,2,0,5,0,0,1,2,3,7,0,0,4,0,2,4,2,0,4,5,4,9,3,7,17,0,0,2
7443,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,2,4,0,0,3,0,1,4,2,0,5,0,0,1,2,3,8,0,0,4,0,2,5,2,0,3,5,3,8,3,7,17,0,0,2
7444,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,2,4,0,0,3,0,1,4,2,0,5,0,0,1,2,3,8,0,0,4,0,2,5,2,0,4,5,2,7,3,7,17,0,0,2
7445,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,2,4,0,0,3,0,1,4,2,0,6,0,0,2,2,3,8,0,0,4,0,2,5,2,0,5,5,2,7,3,7,17,0,0,2
7446,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,2,4,0,0,3,0,1,4,2,0,7,0,0,2,2,3,8,0,0,4,0,2,5,2,0,5,4,1,6,3,7,17,0,0,1
7447,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,2,4,0,0,3,0,1,4,2,0,7,0,0,2,2,3,8,0,0,4,0,2,5,2,0,5,3,0,5,3,7,17,0,0,1
7448,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,2,4,0,0,3,0,1,4,2,0,7,0,0,2,2,3,8,0,0,4,0,2,5,2,0,5,2,0,5,3,7,16,0,0,0
7449,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1,3,0,0,3,0,1,4,2,0,7,0,0,2,2,3,7,0,0,4,0,2,5,2,0,5,2,0,5,3,7,15,0,0,0
7450,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,2,0,0,3,0,1,4,2,0,6,0,0,2,2,3,6,0,0,4,0,2,5,2,0,5,2,0,5,3,7,14,0,0,0
7451,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,2,0,0,3,0,1,3,2,0,5,0,0,2,2,3,6,0,0,3,0,2,5,2,0,6,2,0,5,3,6,13,0,0,0
7452,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,0,2,0,0,3,0,1,3,2,0,5,0,0,2,2,3,7,0,0,2,0,2,4,2,0,7,2,0,5,3,5,12,0,0,0
7453,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,2,0,2,0,0,3,0,1,3,2,0,5,0,0,2,2,3,7,0,0,2,0,2,4,2,0,7,2,0,5,2,5,11,0,0,0
7454,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,2,0,2,0,0,3,0,0,2,2,0,5,0,0,2,2,3,7,0,0,1,0,2,4,2,0,7,1,0,5,2,5,10,0,0,0
7455,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,2,0,2,0,0,3,0,0,2,2,0,5,0,0,2,2,3,8,0,0,0,0,2,4,2,0,7,0,0,6,2,5,10,0,0,0
7456,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,2,0,2,0,0,3,0,0,2,1,0,4,0,0,2,2,3,8,0,0,0,0,2,5,2,0,8,0,0,6,3,4,10,0,0,0
7457,0,0,2,0,0,1,0,0,4,0,0,0,0,0,0,2,0,2,0,0,2,1,0,3,0,0,3,0,0,2,2,3,8,0,0,0,0,2,6,2,0,9,0,0,6,4,3,10,0,0,1
7458,0,0,2,0,0,1,0,0,4,0,0,0,0,0,0,2,0,2,0,0,1,1,0,3,0,0,3,0,0,2,2,3,7,0,0,0,0,2,6,2,0,9,0,0,6,3,2,9,0,0,1
7459,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,2,0,2,0,0,0,1,0,4,0,0,3,0,0,2,2,3,6,0,0,0,0,2,6,2,0,9,0,0,6,2,2,8,0,0,1
7460,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,2,0,2,0,0,0,2,0,3,0,0,3,0,0,2,1,3,6,0,0,0,0,2,6,2,0,9,0,0,7,2,2,8,0,0,1
7461,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,2,0,3,0,0,0,2,0,2,0,0,3,0,0,2,0,3,6,0,0,0,0,2,6,2,0,9,0,0,6,2,2,8,0,0,1
7462,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,2,0,4,0,0,0,2,0,2,0,0,3,0,0,2,0,3,6,0,0,0,0,2,6,1,0,10,0,0,6,2,2,8,0,0,1
7463,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,2,0,5,0,0,0,2,0,2,0,0,3,0,0,2,0,3,6,0,0,0,0,2,6,0,0,11,0,0,6,2,2,8,0,0,1
7464,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,2,0,5,0,0,0,2,0,2,1,0,3,0,0,2,0,3,6,0,0,0,0,2,6,0,0,12,0,0,6,2,1,7,0,0,1
7465,0,0,2,0,0,2,0,0,5,0,0,0,0,0,0,2,0,5,0,0,0,2,0,2,1,0,2,0,0,2,0,3,6,0,0,0,0,2,6,0,0,12,0,0,7,2,0,6,0,0,1
7466,0,0,2,0,0,2,0,0,6,0,0,0,0,0,0,2,0,5,0,0,0,2,0,2,1,0,2,0,0,2,0,3,5,0,0,0,0,2,5,0,0,12,0,0,6,2,0,5,0,0,1
7467,0,0,2,0,0,2,0,0,6,0,0,0,0,0,0,1,0,6,0,0,0,2,0,2,2,0,2,0,0,2,0,2,4,0,0,0,0,1,4,0,0,11,0,0,6,2,0,4,0,0,1
7468,0,0,2,0,0,2,0,0,7,0,0,0,0,0,0,1,0,7,0,0,0,3,0,2,2,0,2,0,0,2,0,2,4,0,0,0,0,2,5,0,0,11,0,0,6,2,0,3,0,0,1
7469,0,0,2,0,0,2,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,4,0,2,2,0,2,0,0,1,0,2,3,0,0,0,0,2,5,0,0,10,0,0,5,2,0,2,0,0,1
7470,0,0,2,0,0,2,0,0,8,0,0,0,0,0,0,1,0,8,0,0,0,4,0,2,2,0,2,0,0,1,0,2,2,0,0,0,0,2,4,0,0,9,0,1,5,2,0,2,0,0,1
7471,0,0,2,0,0,2,0,0,8,0,0,0,0,0,0,2,0,9,0,0,0,4,0,2,2,0,2,0,0,2,1,2,2,0,0,0,0,2,3,0,0,9,0,2,6,2,0,2,0,0,1
7472,0,0,2,0,0,2,0,0,8,0,0,0,0,0,0,3,0,10,0,0,0,4,0,2,2,0,2,0,0,2,1,2,2,0,0,0,0,2,3,0,0,8,0,2,6,2,1,2,0,0,1
7473,0,0,2,0,0,2,0,0,8,0,0,0,0,0,0,3,0,10,0,0,0,4,0,2,2,0,1,0,0,1,2,2,2,0,0,0,0,2,3,0,0,7,0,2,7,2,2,2,0,0,1
7474,0,0,2,0,0,2,0,0,8,0,0,0,0,0,0,4,0,11,0,0,0,4,0,2,2,0,0,0,0,1,2,2,2,0,0,0,0,2,3,0,0,8,0,2,7,2,2,2,0,0,1
7475,0,0,2,0,0,2,0,0,8,0,0,0,0,0,0,5,0,11,0,0,0,4,0,3,2,0,0,0,0,1,3,2,3,0,0,0,0,2,3,0,0,9,0,2,8,2,3,2,0,0,1
7476,0,0,2,0,0,2,0,0,8,0,0,0,0,0,0,5,0,11,0,0,0,4,0,4,2,0,0,0,0,2,3,2,4,0,0,0,0,2,3,0,0,9,0,2,8,2,4,3,0,0,1
7477,0,0,2,0,0,2,0,0,8,0,0,0,0,0,0,5,0,12,0,0,0,4,0,4,2,0,0,0,0,3,3,2,4,0,0,0,1,2,3,0,0,9,0,2,8,2,4,3,0,0,1
7478,0,0,2,0,0,2,0,0,7,0,0,0,0,0,0,5,0,12,0,0,0,4,0,4,2,0,0,0,0,3,3,2,4,0,0,0,1,2,3,0,0,9,0,2,8,3,4,4,0,0,1
7479,0,0,2,0,0,2,0,0,6,0,0,0,0,0,0,5,0,12,0,0,0,4,0,4,2,0,0,0,0,4,4,2,4,0,0,0,2,2,3,0,0,8,0,2,8,4,5,5,0,0,1
7480,0,0,2,0,0,2,0,0,6,0,0,0,0,0,0,5,0,12,0,0,0,4,0,4,2,0,0,0,0,4,4,2,4,0,0,0,2,2,3,0,0,7,0,2,8,4,5,5,0,0,1
7481,0,0,2,0,0,2,0,0,5,0,0,0,0,0,0,5,0,12,0,0,0,4,0,4,2,0,0,0,0,4,4,2,3,0,0,0,2,2,3,0,0,8,0,2,8,5,6,6,0,0,1
7482,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,5,0,12,0,0,0,4,0,4,2,0,0,0,0,4,4,2,4,0,0,0,2,2,4,0,0,8,0,2,7,5,6,6,0,0,1
7483,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,5,0,12,0,0,0,4,0,5,2,0,0,0,0,5,4,2,4,0,0,0,2,2,3,0,0,8,0,2,8,5,7,6,0,0,1
7484,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,5,0,12,0,0,0,4,0,6,2,0,0,0,0,6,4,2,4,0,0,0,2,2,3,0,0,7,0,2,7,4,7,5,0,0,1
7485,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,12,0,0,0,3,0,5,2,0,0,0,0,6,4,2,4,0,0,0,2,2,2,0,0,7,0,2,8,3,7,4,0,0,0
7486,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,12,0,0,1,2,0,4,2,0,0,0,0,6,4,2,4,0,0,0,2,2,2,0,0,8,0,2,8,4,7,5,0,0,1
7487,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,12,0,0,1,2,0,4,2,0,0,0,0,6,4,2,4,0,0,0,2,2,2,0,0,8,0,2,8,5,8,6,0,0,1
7488,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,12,0,0,1,2,0,4,2,0,0,0,0,6,4,1,4,0,0,0,2,2,3,0,0,8,0,2,8,5,8,6,0,0,2
7489,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,11,0,0,1,2,0,4,2,0,0,0,0,6,5,1,4,0,0,0,2,2,4,0,0,9,0,2,8,6,9,7,0,0,2
7490,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,11,0,0,2,2,0,4,2,0,1,0,0,6,6,2,4,0,0,0,2,2,4,0,0,9,0,2,8,7,10,8,0,0,2
7491,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,11,0,0,3,2,0,4,2,0,1,0,0,6,6,2,4,0,0,0,2,2,4,0,0,9,0,2,8,8,10,8,0,0,2
7492,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,11,0,0,3,2,0,4,1,0,2,0,0,6,6,2,4,0,0,0,2,2,4,0,0,8,0,2,8,9,10,8,0,0,2
7493,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,11,0,0,3,2,0,4,0,0,2,0,0,6,6,2,4,0,0,0,2,2,4,0,0,8,0,2,7,9,11,9,0,0,2
7494,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,11,0,0,3,2,0,4,0,0,2,0,0,6,6,2,4,0,0,0,2,1,4,0,0,8,0,2,6,9,12,10,0,0,2
7495,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,10,0,0,3,2,0,4,0,0,2,0,0,6,6,2,4,0,0,0,2,0,4,0,0,8,0,2,6,9,13,11,0,0,2
7496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,9,0,0,3,1,0,4,0,0,3,0,0,6,6,2,4,0,0,0,2,0,4,0,0,8,0,2,6,9,13,12,0,0,2
7497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,3,0,0,4,0,0,4,0,0,6,6,2,4,0,0,0,2,0,4,1,1,9,0,2,6,9,13,12,0,0,2
7498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,3,0,0,4,0,0,4,0,0,6,6,2,4,0,0,0,2,0,4,2,1,10,0,1,5,10,13,13,0,0,2
7499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,3,0,0,4,0,0,4,0,0,5,5,2,4,0,0,0,2,0,5,2,2,10,0,0,4,11,14,13,0,0,2
7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,3,0,0,4,0,0,4,0,0,5,4,2,4,0,0,0,2,0,6,2,2,10,0,0,4,12,14,14,0,0,2
7501,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,7,0,0,3,0,0,4,0,0,4,0,0,5,4,2,5,0,0,0,2,0,7,2,2,10,0,0,4,12,13,13,0,0,2
7502,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,6,0,0,3,0,0,4,0,0,5,0,0,5,3,2,5,0,0,0,2,0,8,3,3,10,0,0,4,12,12,13,0,0,2
7503,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,5,0,0,4,0,0,3,0,0,5,0,0,5,3,2,5,0,0,0,2,0,8,4,3,9,0,0,4,12,12,13,0,0,2
7504,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,5,0,0,5,0,0,2,0,0,5,0,0,4,2,2,4,0,0,0,2,0,9,5,4,10,0,0,4,12,11,13,0,0,2
7505,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,6,0,0,5,0,0,2,0,0,6,0,0,3,2,2,4,0,0,0,1,0,9,5,4,10,0,0,4,12,11,13,0,0,2
7506,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,6,0,0,6,0,0,2,0,0,6,0,0,3,2,3,4,0,0,0,0,0,9,5,4,10,0,0,4,12,12,14,0,0,2
7507,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,6,0,0,6,0,0,2,0,0,6,0,0,3,2,3,4,0,0,0,0,0,9,5,4,10,0,0,4,11,11,13,0,0,3
7508,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,6,0,0,7,0,0,2,0,0,6,0,0,3,2,4,3,0,0,0,0,0,9,5,4,9,0,0,4,10,10,12,0,0,3
7509,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,7,0,0,7,0,0,2,0,0,6,0,0,3,2,4,2,0,0,0,0,0,9,5,4,9,0,0,4,11,11,13,0,0,3
7510,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,7,0,0,7,0,0,2,0,0,7,0,0,3,2,4,2,0,0,0,0,0,8,5,4,9,0,0,4,12,11,12,0,0,3
7511,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,8,0,0,6,0,0,1,0,0,7,0,0,2,2,4,2,0,0,0,0,0,8,5,4,9,0,0,3,13,10,13,0,0,3
7512,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,9,0,0,6,0,0,0,0,0,8,0,0,1,2,4,2,0,0,0,0,0,8,5,4,9,0,0,2,13,10,13,0,0,3
7513,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,10,0,0,6,0,0,0,0,0,8,0,0,1,2,5,3,0,0,0,0,0,8,5,4,8,0,0,2,13,10,14,0,0,3
7514,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,3,0,10,0,0,6,0,0,0,0,0,8,0,0,1,2,6,4,0,0,0,0,0,8,5,4,7,0,0,2,12,10,14,0,0,2
7515,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,3,0,10,0,0,5,0,0,0,0,0,8,0,0,2,2,6,4,0,0,0,0,0,8,5,4,6,0,0,2,11,9,13,0,0,1
7516,0,0,1,0,0,0,0,0,4,0,0,2,0,0,0,3,0,11,0,0,5,0,0,0,0,0,8,0,0,2,3,7,4,0,0,1,0,0,7,5,4,7,0,0,2,10,8,12,0,0,1
7517,0,0,1,0,0,0,0,0,4,0,0,2,0,0,0,3,0,11,0,0,5,0,0,0,0,0,9,0,0,2,3,7,4,0,0,2,0,0,6,5,4,7,0,0,2,10,8,12,0,0,1
7518,0,0,1,0,0,0,0,0,4,0,0,3,0,0,0,2,0,11,0,0,5,0,0,0,0,0,8,0,0,2,2,6,5,0,0,2,0,0,6,5,4,6,0,0,2,9,7,11,0,0,1
7519,0,0,1,0,0,0,0,0,4,0,0,4,0,0,0,1,0,10,0,0,4,0,0,0,0,0,7,0,0,2,2,6,5,0,0,2,0,0,6,5,4,5,0,0,2,8,6,11,0,0,1
7520,0,0,1,0,0,0,0,0,4,0,0,4,0,0,0,1,0,9,0,0,4,0,0,0,0,0,7,0,0,2,2,6,6,0,0,2,0,0,6,5,4,5,0,0,2,7,6,12,0,0,1
7521,0,0,1,0,0,0,0,0,4,0,0,4,0,0,0,1,0,9,0,0,4,0,0,0,0,0,7,0,0,2,2,6,7,0,0,2,0,0,6,5,4,5,0,0,2,7,6,13,0,0,1
7522,0,0,1,0,0,0,0,0,4,0,0,4,0,0,0,2,0,9,0,0,4,1,0,1,0,0,7,0,0,2,2,6,8,0,0,2,0,0,6,5,4,6,0,0,2,6,5,12,0,0,1
7523,0,0,1,0,0,0,0,0,4,0,0,4,0,0,0,2,0,10,0,0,4,2,0,2,0,0,7,0,0,2,2,6,8,0,0,2,0,0,6,5,4,6,0,0,2,6,4,11,0,0,1
7524,0,0,1,0,0,0,0,0,4,0,0,5,0,0,0,2,0,11,0,0,4,2,0,2,0,0,6,0,0,2,2,6,8,0,0,2,0,0,5,5,4,7,0,0,3,6,4,10,0,0,1
7525,0,0,1,0,0,0,0,0,4,0,0,6,0,0,0,2,0,11,0,0,4,2,0,2,0,0,5,0,0,2,2,6,8,0,0,2,0,0,4,4,3,6,0,0,3,6,4,10,0,0,1
7526,0,0,1,0,0,0,0,0,4,0,0,7,0,0,0,2,0,11,0,0,4,2,0,2,0,0,5,0,0,2,2,6,8,0,0,2,0,0,4,3,2,5,0,0,3,6,4,9,0,0,1
7527,0,0,1,0,0,0,0,0,4,0,0,8,0,0,0,2,0,11,0,0,4,2,0,2,0,0,5,0,0,2,2,6,8,0,0,2,0,0,4,3,2,5,0,0,4,5,3,8,0,0,1
7528,0,0,1,0,0,0,0,0,4,0,0,8,0,0,0,2,0,11,0,0,4,2,0,2,0,0,5,0,0,2,2,6,9,0,0,2,0,0,3,3,2,5,0,1,5,4,2,8,0,0,1
7529,0,0,1,0,0,0,0,0,4,0,0,7,0,0,0,2,0,11,0,0,4,2,0,2,0,0,5,0,0,2,2,6,9,0,0,2,0,0,2,3,2,5,0,1,4,4,2,8,0,0,1
7530,0,0,1,0,0,0,0,0,4,0,0,7,0,0,0,2,0,11,0,0,4,2,0,2,0,0,4,0,0,2,2,6,8,0,0,2,0,0,1,2,1,4,0,2,4,4,2,8,0,0,1
7531,0,0,1,0,0,0,0,0,4,0,0,7,0,0,0,2,0,11,0,0,3,2,0,2,0,0,3,0,0,2,2,6,8,0,0,2,0,0,1,1,0,3,0,2,4,4,2,7,0,0,1
7532,0,0,1,0,0,0,0,0,4,0,0,7,0,0,0,2,0,12,0,0,2,2,0,2,0,0,3,0,0,2,2,6,8,0,0,3,0,0,2,0,0,3,0,2,4,4,2,7,0,0,1
7533,0,0,1,0,0,0,0,0,3,0,0,7,0,0,0,2,0,11,0,0,2,2,0,2,0,0,3,0,0,2,2,6,8,0,0,3,0,0,2,0,0,4,0,2,4,4,2,7,0,0,1
7534,0,0,1,0,0,0,0,0,2,0,0,7,0,0,0,2,0,11,0,0,1,2,0,2,0,0,3,0,0,1,2,5,8,0,0,3,0,0,2,0,0,4,0,2,4,3,1,6,0,0,1
7535,0,0,1,0,0,0,0,0,2,0,0,7,0,0,0,2,0,11,0,0,0,2,0,2,0,0,3,0,0,1,2,4,8,0,0,3,0,0,2,0,0,4,0,2,4,2,0,5,0,0,0
7536,0,0,1,0,0,0,0,0,1,0,0,7,0,0,0,2,0,10,0,0,0,2,0,2,0,0,3,0,0,1,2,4,8,0,0,3,0,0,2,0,0,4,0,2,4,2,0,5,0,0,0
7537,0,0,1,0,0,0,0,0,1,0,0,8,0,0,0,2,0,10,0,0,0,2,0,2,0,0,3,0,0,1,2,4,8,0,0,3,0,0,2,0,0,4,0,2,4,2,0,5,0,0,0
7538,0,0,1,0,0,0,0,0,1,0,0,9,0,0,0,2,0,9,0,0,0,2,0,2,0,0,2,0,0,2,2,4,9,0,0,3,0,0,2,0,0,4,0,2,4,1,0,4,0,0,0
7539,0,0,1,0,0,0,0,0,1,0,0,10,0,0,0,2,0,9,0,0,0,2,0,2,0,0,1,0,0,2,2,4,10,0,0,3,0,0,2,0,0,4,0,2,4,0,0,4,0,0,0
7540,0,0,1,0,0,0,0,0,1,0,0,11,0,0,0,2,0,8,0,0,0,2,0,2,0,0,1,0,0,2,2,4,10,0,0,3,0,0,2,0,0,4,0,2,4,0,0,4,0,0,0
7541,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,2,0,7,0,0,0,2,0,2,0,0,1,0,0,2,2,3,9,0,0,3,0,0,2,0,0,4,0,2,4,0,0,4,0,0,0
7542,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,2,0,7,0,0,0,2,0,2,0,0,1,0,0,1,2,2,8,0,0,3,0,0,2,0,0,4,0,2,4,0,1,4,0,0,0
7543,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,2,0,7,0,0,0,2,0,2,0,0,2,0,0,1,2,2,8,0,0,3,0,0,2,0,0,4,0,2,4,0,1,5,0,0,0
7544,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,6,0,0,0,2,0,3,0,0,2,0,0,1,1,1,9,0,0,2,0,0,2,0,0,3,0,2,4,0,1,5,0,0,0
7545,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,5,0,0,0,2,0,4,0,0,2,0,0,1,0,0,9,0,0,1,0,0,2,0,0,3,0,2,4,0,2,6,0,0,0
7546,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,2,0,5,0,0,0,2,0,4,0,0,3,0,0,1,0,0,9,0,0,1,0,0,2,0,0,3,0,2,4,0,2,5,0,0,0
7547,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,2,0,5,0,0,0,2,0,4,0,0,3,0,0,1,0,0,8,0,0,1,0,0,2,0,0,4,0,2,4,0,2,5,0,0,0
7548,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,1,0,5,0,0,0,2,0,4,0,0,4,0,0,1,0,0,8,0,0,1,0,0,2,0,0,4,0,2,5,0,2,4,0,0,0
7549,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,2,0,4,0,0,4,0,0,1,0,0,7,0,0,1,0,0,2,0,0,4,0,2,5,0,2,3,0,0,0
7550,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,1,0,3,0,0,4,0,0,1,0,0,6,0,0,2,0,0,2,0,0,4,0,2,5,0,2,3,0,0,0
7551,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,3,0,0,4,0,0,1,0,0,6,0,0,2,0,0,2,0,0,5,0,2,5,0,2,3,0,0,0
7552,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,2,0,0,6,0,0,2,0,0,2,0,0,4,0,2,4,0,2,3,0,0,0
7553,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4,0,0,2,0,0,6,0,0,2,0,0,2,0,0,4,0,2,3,0,2,3,0,0,0
7554,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4,0,0,2,0,0,6,0,0,2,0,0,2,0,0,4,0,2,3,0,3,3,0,0,0
7555,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,4,0,0,4,0,0,2,0,0,6,0,0,2,0,0,2,0,0,4,0,2,3,0,4,3,0,0,0
7556,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,5,0,0,4,0,0,2,0,0,5,0,0,2,0,0,2,0,0,4,0,1,2,0,4,3,0,0,0
7557,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,5,0,0,4,0,0,2,0,0,4,0,0,2,0,0,2,0,0,4,0,0,1,0,4,3,0,0,0
7558,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,5,0,0,4,0,0,2,0,0,4,0,0,2,0,0,2,0,0,4,0,0,1,0,4,3,0,0,0
7559,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,5,0,0,4,0,0,2,0,0,4,0,0,2,0,0,1,0,0,3,0,0,1,0,4,3,0,0,0
7560,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,2,0,0,0,6,0,0,4,0,0,2,1,1,4,0,0,1,0,0,0,0,0,3,0,0,2,0,4,3,0,0,0
7561,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,2,0,0,0,6,0,0,4,0,0,1,2,2,4,0,0,1,0,0,0,0,0,3,0,0,2,0,4,3,0,0,0
